date,name,today,week,month,three_month,six_month,year,current_year,total
2015/3/23,中国石油,0.147,0.1498,0.101,0.1203,0.0926,0.0502,0.1191,0.5306
2015/3/24,中国石油,0.1298,0.1437,0.1024,0.1209,0.0935,0.0507,0.1193,0.5304
2015/3/25,中国石油,0.1012,0.1323,0.1013,0.1211,0.0942,0.051,0.119,0.5302
2015/3/26,中国石油,0.24,0.1528,0.1082,0.1235,0.0962,0.052,0.1212,0.53
2015/3/27,中国石油,0.1489,0.1534,0.1096,0.1239,0.0966,0.0525,0.1217,0.5298
2015/3/30,中国石油,0.1482,0.1537,0.1114,0.1231,0.0985,0.0531,0.1222,0.5296
2015/3/31,中国石油,0.1707,0.1618,0.1141,0.123,0.0991,0.0538,0.123,0.5294
2015/4/1,中国石油,0.1085,0.1633,0.1139,0.1228,0.0992,0.0542,0.1228,0.5291
2015/4/2,中国石油,0.1368,0.1426,0.1159,0.123,0.0995,0.0547,0.123,0.5289
2015/4/3,中国石油,0.1078,0.1344,0.1154,0.1228,0.0996,0.0551,0.1228,0.5287
2015/4/7,中国石油,0.2217,0.1437,0.1284,0.1192,0.1006,0.056,0.1244,0.5285
2015/4/8,中国石油,0.2932,0.1899,0.1359,0.1197,0.1028,0.0571,0.1271,0.5284
2015/4/9,中国石油,0.1995,0.2056,0.1416,0.12,0.1043,0.0579,0.1283,0.5282
2015/4/10,中国石油,0.1533,0.2169,0.1465,0.1206,0.1054,0.0585,0.1287,0.528
2015/4/13,中国石油,0.169,0.2073,0.1585,0.1221,0.1066,0.0591,0.1293,0.5278
2015/4/14,中国石油,0.1438,0.1917,0.1578,0.1228,0.1077,0.0596,0.1295,0.5276
2015/4/15,中国石油,0.1814,0.1694,0.1589,0.1233,0.1091,0.0603,0.1303,0.5274
2015/4/16,中国石油,0.2814,0.1857,0.1675,0.1247,0.1112,0.0615,0.1325,0.5273
2015/4/17,中国石油,0.3463,0.2243,0.1759,0.1284,0.1139,0.0629,0.1356,0.5272
2015/4/20,中国石油,0.2659,0.2437,0.1847,0.1289,0.116,0.0639,0.1375,0.527
2015/4/21,中国石油,0.1484,0.2447,0.183,0.1277,0.1171,0.0645,0.1376,0.5268
2015/4/22,中国石油,0.1962,0.2476,0.1836,0.1285,0.1187,0.0653,0.1384,0.5266
2015/4/23,中国石油,0.2564,0.2426,0.1886,0.1296,0.1206,0.0663,0.14,0.5265
2015/4/24,中国石油,0.317,0.2368,0.1971,0.1328,0.1231,0.0676,0.1424,0.5264
2015/4/27,中国石油,0.3891,0.2614,0.2117,0.1366,0.1263,0.0692,0.1457,0.5263
2015/4/28,中国石油,0.525,0.3367,0.2266,0.1439,0.1305,0.0713,0.1507,0.5263
2015/4/29,中国石油,0.2288,0.3433,0.2267,0.1459,0.1322,0.0722,0.1517,0.5261
2015/4/30,中国石油,0.1576,0.3235,0.2272,0.1471,0.1333,0.0728,0.1518,0.5259
2015/5/4,中国石油,0.1362,0.2619,0.2426,0.1496,0.1358,0.0731,0.1516,0.5257
2015/5/5,中国石油,0.2091,0.1829,0.241,0.1517,0.1374,0.0739,0.1523,0.5255
2015/5/6,中国石油,0.1529,0.164,0.2368,0.153,0.1386,0.0745,0.1523,0.5253
2015/5/7,中国石油,0.1178,0.154,0.2318,0.1524,0.1394,0.075,0.1519,0.5251
2015/5/8,中国石油,0.1064,0.1445,0.2229,0.1516,0.1391,0.0754,0.1514,0.5249
2015/5/11,中国石油,0.1271,0.1427,0.2228,0.1565,0.1404,0.0759,0.1511,0.5246
2015/5/12,中国石油,0.1196,0.1248,0.2179,0.1578,0.1411,0.0763,0.1507,0.5244
2015/5/13,中国石油,0.1147,0.1171,0.2153,0.1585,0.1417,0.0767,0.1503,0.5242
2015/5/14,中国石油,0.1282,0.1192,0.2145,0.158,0.1426,0.0772,0.15,0.524
2015/5/15,中国石油,0.0985,0.1176,0.2106,0.157,0.1422,0.0776,0.1494,0.5237
2015/5/18,中国石油,0.0863,0.1095,0.1941,0.1593,0.1437,0.0779,0.1487,0.5235
2015/5/19,中国石油,0.0932,0.1042,0.1893,0.1582,0.1444,0.0783,0.1481,0.5233
2015/5/20,中国石油,0.109,0.103,0.1818,0.1573,0.1452,0.0787,0.1477,0.523
2015/5/21,中国石油,0.0819,0.0938,0.1786,0.1561,0.1457,0.079,0.147,0.5228
2015/5/22,中国石油,0.156,0.1053,0.1767,0.1561,0.1458,0.0796,0.1471,0.5226
2015/5/25,中国石油,0.1525,0.1185,0.1645,0.1566,0.1478,0.0802,0.1471,0.5224
2015/5/26,中国石油,0.1636,0.1326,0.1645,0.1576,0.1487,0.0808,0.1473,0.5222
2015/5/27,中国石油,0.201,0.151,0.1555,0.1589,0.1498,0.0816,0.1479,0.522
2015/5/28,中国石油,0.2144,0.1775,0.1407,0.1598,0.1507,0.0825,0.1485,0.5219
2015/5/29,中国石油,0.1448,0.1753,0.1367,0.1595,0.1506,0.0831,0.1485,0.5216
2015/6/1,中国石油,0.1273,0.1702,0.1353,0.159,0.1507,0.0836,0.1483,0.5214
2015/6/2,中国石油,0.115,0.1605,0.1343,0.1594,0.1507,0.0837,0.148,0.5212
2015/6/3,中国石油,0.1043,0.1412,0.133,0.1592,0.1504,0.0841,0.1475,0.521
2015/6/4,中国石油,0.1603,0.1303,0.1341,0.1606,0.1495,0.0847,0.1477,0.5208
2015/6/5,中国石油,0.202,0.1418,0.1338,0.1627,0.1478,0.0855,0.1482,0.5206
2015/6/8,中国石油,0.2644,0.1692,0.1411,0.1662,0.1476,0.0865,0.1493,0.5205
2015/6/9,中国石油,0.2025,0.1867,0.1439,0.1682,0.1473,0.0873,0.1498,0.5203
2015/6/10,中国石油,0.134,0.1926,0.1435,0.1696,0.1473,0.0879,0.1497,0.5201
2015/6/11,中国石油,0.1126,0.1831,0.1429,0.1706,0.1474,0.0883,0.1493,0.5199
2015/6/12,中国石油,0.1319,0.1691,0.1434,0.171,0.1478,0.0888,0.1491,0.5197
2015/6/15,中国石油,0.1383,0.1439,0.1474,0.1721,0.1484,0.0893,0.149,0.5195
2015/6/16,中国石油,0.1187,0.1271,0.1461,0.1725,0.1484,0.0898,0.1488,0.5192
2015/6/17,中国石油,0.1074,0.1218,0.1444,0.1717,0.1478,0.0902,0.1484,0.519
2015/6/18,中国石油,0.101,0.1195,0.145,0.1708,0.1476,0.0905,0.148,0.5188
2015/6/19,中国石油,0.1222,0.1175,0.1463,0.1705,0.1472,0.091,0.1478,0.5186
2015/6/23,中国石油,0.1019,0.1081,0.1486,0.1702,0.1465,0.0917,0.1473,0.5183
2015/6/24,中国石油,0.1193,0.1111,0.1472,0.17,0.1467,0.0922,0.1471,0.5181
2015/6/25,中国石油,0.1016,0.1112,0.1449,0.17,0.1468,0.0926,0.1467,0.5179
2015/6/26,中国石油,0.1519,0.1187,0.1444,0.1686,0.1472,0.0932,0.1468,0.5177
2015/6/29,中国石油,0.1708,0.1291,0.1394,0.169,0.147,0.0938,0.147,0.5175
2015/6/30,中国石油,0.1552,0.1398,0.1401,0.1691,0.1473,0.0944,0.147,0.5173
2015/7/1,中国石油,0.1137,0.1386,0.1395,0.1692,0.1468,0.0949,0.1468,0.5171
2015/7/2,中国石油,0.2793,0.1742,0.1473,0.1715,0.1478,0.096,0.1478,0.517
2015/7/3,中国石油,0.2855,0.2009,0.1559,0.1743,0.149,0.0971,0.149,0.5169
2015/7/6,中国石油,0.4753,0.2618,0.1694,0.1791,0.1502,0.0991,0.1516,0.5168
2015/7/7,中国石油,0.4519,0.3212,0.1828,0.1828,0.1523,0.1009,0.1541,0.5168
2015/7/8,中国石油,0.5395,0.4063,0.1959,0.1867,0.1546,0.1031,0.1571,0.5168
2015/7/9,中国石油,0.2699,0.4044,0.1991,0.1878,0.1553,0.1041,0.158,0.5167
2015/7/10,中国石油,0.3042,0.4082,0.2073,0.1902,0.1565,0.1053,0.1592,0.5166
2015/7/13,中国石油,0.205,0.3541,0.2156,0.1908,0.1578,0.1062,0.1595,0.5164
2015/7/14,中国石油,0.1671,0.2971,0.2133,0.1911,0.1584,0.1068,0.1596,0.5162
2015/7/15,中国石油,0.3396,0.2572,0.2229,0.1936,0.1599,0.1082,0.161,0.5161
2015/7/16,中国石油,0.3591,0.275,0.2344,0.1949,0.1612,0.1096,0.1625,0.516
2015/7/17,中国石油,0.235,0.2612,0.2404,0.1931,0.1618,0.1105,0.163,0.5159
2015/7/20,中国石油,0.3455,0.2893,0.2586,0.1944,0.163,0.1119,0.1644,0.5158
2015/7/21,中国石油,0.2331,0.3025,0.2574,0.1957,0.1631,0.1128,0.1649,0.5156
2015/7/22,中国石油,0.2734,0.2892,0.2581,0.1969,0.1641,0.1139,0.1657,0.5155
2015/7/23,中国石油,0.2214,0.2617,0.2635,0.1964,0.1644,0.1147,0.1661,0.5153
2015/7/24,中国石油,0.2927,0.2732,0.2714,0.196,0.1654,0.1158,0.1671,0.5152
2015/7/27,中国石油,0.2609,0.2563,0.2847,0.194,0.1665,0.1168,0.1677,0.5151
2015/7/28,中国石油,0.2475,0.2592,0.283,0.1896,0.1677,0.1177,0.1683,0.5149
2015/7/29,中国石油,0.1814,0.2408,0.2835,0.1888,0.1682,0.1184,0.1684,0.5148
2015/7/30,中国石油,0.1692,0.2304,0.2841,0.189,0.1689,0.1188,0.1684,0.5146
2015/7/31,中国石油,0.1401,0.1999,0.2779,0.1882,0.1687,0.1193,0.1682,0.5144
2015/8/3,中国石油,0.1131,0.1703,0.2774,0.1871,0.1694,0.1197,0.1678,0.5142
2015/8/4,中国石油,0.0982,0.1404,0.2692,0.1865,0.1694,0.12,0.1673,0.5139
2015/8/5,中国石油,0.0776,0.1196,0.2609,0.1845,0.1693,0.1203,0.1667,0.5137
2015/8/6,中国石油,0.0563,0.0971,0.2427,0.183,0.1691,0.1205,0.166,0.5135
2015/8/7,中国石油,0.0627,0.0816,0.2258,0.1821,0.1683,0.1206,0.1653,0.5132
2015/8/10,中国石油,0.1188,0.0827,0.1999,0.1823,0.1696,0.1211,0.165,0.513
2015/8/11,中国石油,0.1123,0.0855,0.1959,0.1821,0.1702,0.1215,0.1646,0.5128
2015/8/12,中国石油,0.064,0.0828,0.1902,0.1812,0.1704,0.1217,0.1639,0.5126
2015/8/13,中国石油,0.062,0.084,0.184,0.1804,0.1703,0.1219,0.1633,0.5123
2015/8/14,中国石油,0.0726,0.0859,0.1799,0.1796,0.1695,0.1221,0.1627,0.5121
2015/8/17,中国石油,0.058,0.0738,0.1553,0.1789,0.1705,0.1223,0.162,0.5119
2015/8/18,中国石油,0.1955,0.0904,0.1571,0.1806,0.1707,0.1231,0.1622,0.5117
2015/8/19,中国石油,0.1397,0.1056,0.1564,0.1813,0.1704,0.1235,0.1621,0.5115
2015/8/20,中国石油,0.0874,0.1106,0.1451,0.181,0.1697,0.1238,0.1616,0.5113
2015/8/21,中国石油,0.0793,0.112,0.1384,0.181,0.169,0.1241,0.161,0.511
2015/8/24,中国石油,0.1542,0.1312,0.1215,0.1809,0.1689,0.1247,0.161,0.5109
2015/8/25,中国石油,0.1323,0.1186,0.122,0.1806,0.169,0.1252,0.1608,0.5107
2015/8/26,中国石油,0.1165,0.1139,0.1217,0.1799,0.1691,0.1256,0.1605,0.5104
2015/8/27,中国石油,0.0891,0.1143,0.1143,0.1782,0.1688,0.1259,0.1601,0.5102
2015/8/28,中国石油,0.1023,0.1189,0.1079,0.1765,0.1683,0.1262,0.1597,0.51
2015/8/31,中国石油,0.0674,0.1015,0.0981,0.1753,0.1675,0.1264,0.1592,0.5098
2015/9/1,中国石油,0.1192,0.0989,0.099,0.1751,0.1672,0.1269,0.1589,0.5096
2015/9/2,中国石油,0.0944,0.0945,0.0988,0.1748,0.1672,0.1272,0.1585,0.5093
2015/9/7,中国石油,0.0602,0.0913,0.1013,0.1739,0.1693,0.1282,0.158,0.5091
2015/9/8,中国石油,0.0531,0.0692,0.0989,0.1706,0.1684,0.1279,0.1573,0.5089
2015/9/9,中国石油,0.0919,0.0684,0.0986,0.1688,0.1685,0.1282,0.1569,0.5087
2015/9/10,中国石油,0.0596,0.0662,0.0958,0.1676,0.1686,0.1284,0.1564,0.5084
2015/9/11,中国石油,0.0326,0.0595,0.092,0.1664,0.1685,0.1285,0.1556,0.5082
2015/9/14,中国石油,0.0489,0.0572,0.0938,0.1651,0.1688,0.1286,0.155,0.5079
2015/9/15,中国石油,0.0546,0.0575,0.0918,0.1637,0.1679,0.1288,0.1544,0.5077
2015/9/16,中国石油,0.0649,0.0521,0.0905,0.1629,0.1677,0.1289,0.1539,0.5075
2015/9/17,中国石油,0.0556,0.0513,0.0904,0.162,0.1669,0.1291,0.1533,0.5072
2015/9/18,中国石油,0.0305,0.0509,0.0826,0.1609,0.1659,0.1291,0.1526,0.507
2015/9/21,中国石油,0.0311,0.0473,0.0768,0.1595,0.1652,0.1292,0.1519,0.5067
2015/9/22,中国石油,0.041,0.0446,0.075,0.1576,0.1642,0.1293,0.1513,0.5065
2015/9/23,中国石油,0.0322,0.0381,0.0729,0.1565,0.1633,0.1294,0.1507,0.5062
2015/9/24,中国石油,0.0243,0.0318,0.0668,0.1551,0.1625,0.1294,0.1499,0.506
2015/9/25,中国石油,0.0582,0.0374,0.0632,0.1544,0.1621,0.1296,0.1494,0.5057
2015/9/28,中国石油,0.0303,0.0372,0.0553,0.1525,0.1606,0.1297,0.1488,0.5055
2015/9/29,中国石油,0.0294,0.0349,0.054,0.1503,0.1596,0.1297,0.1481,0.5052
2015/9/30,中国石油,0.0174,0.0319,0.0522,0.1481,0.1585,0.1297,0.1474,0.505
2015/10/8,中国石油,0.0399,0.0399,0.0437,0.125,0.1568,0.1298,0.1468,0.5047
2015/10/9,中国石油,0.0366,0.0382,0.0404,0.121,0.1555,0.1299,0.1462,0.5045
2015/10/12,中国石油,0.062,0.0462,0.0411,0.1169,0.1548,0.1301,0.1458,0.5043
2015/10/13,中国石油,0.0387,0.0443,0.0409,0.1141,0.1537,0.1302,0.1452,0.504
2015/10/14,中国石油,0.0536,0.0462,0.0412,0.1122,0.1529,0.1303,0.1447,0.5038
2015/10/15,中国石油,0.0575,0.0497,0.0414,0.1074,0.1519,0.1305,0.1443,0.5036
2015/10/16,中国石油,0.082,0.0588,0.0424,0.1027,0.1503,0.1307,0.1439,0.5033
2015/10/19,中国石油,0.0666,0.0597,0.0438,0.0998,0.148,0.131,0.1435,0.5031
2015/10/20,中国石油,0.0563,0.0632,0.0445,0.0949,0.1463,0.1311,0.1431,0.5029
2015/10/21,中国石油,0.1143,0.0754,0.0494,0.0929,0.146,0.1316,0.1429,0.5027
2015/10/22,中国石油,0.0524,0.0743,0.0501,0.0892,0.1448,0.1318,0.1425,0.5024
2015/10/23,中国石油,0.0466,0.0673,0.051,0.0862,0.1431,0.1319,0.142,0.5022
2015/10/26,中国石油,0.0594,0.0658,0.0527,0.0823,0.141,0.1321,0.1415,0.502
2015/10/27,中国石油,0.0401,0.0626,0.052,0.0785,0.1381,0.1322,0.141,0.5017
2015/10/28,中国石油,0.0515,0.05,0.0532,0.0752,0.1343,0.1324,0.1406,0.5015
2015/10/29,中国石油,0.0342,0.0464,0.0535,0.0727,0.1327,0.1324,0.14,0.5013
2015/10/30,中国石油,0.0432,0.0457,0.055,0.0706,0.1317,0.1325,0.1396,0.501
2015/11/2,中国石油,0.0445,0.0427,0.0544,0.069,0.131,0.1325,0.1391,0.5008
2015/11/3,中国石油,0.0235,0.0394,0.0528,0.0674,0.1301,0.1325,0.1385,0.5005
2015/11/4,中国石油,0.0511,0.0393,0.0527,0.0666,0.1295,0.1326,0.1381,0.5003
2015/11/5,中国石油,0.1233,0.0571,0.0561,0.0674,0.1288,0.133,0.138,0.5001
2015/11/6,中国石油,0.0883,0.0661,0.0575,0.068,0.1282,0.1333,0.1378,0.4999
2015/11/9,中国石油,0.0971,0.0767,0.0613,0.0685,0.1283,0.1336,0.1376,0.4997
2015/11/10,中国石油,0.0773,0.0874,0.062,0.0678,0.1278,0.1338,0.1373,0.4995
2015/11/11,中国石油,0.0534,0.0879,0.0616,0.0668,0.1273,0.1337,0.1369,0.4993
2015/11/12,中国石油,0.0438,0.072,0.0608,0.0665,0.1266,0.1337,0.1364,0.499
2015/11/13,中国石油,0.0403,0.0624,0.0609,0.0661,0.126,0.1338,0.136,0.4988
2015/11/16,中国石油,0.0327,0.0495,0.059,0.0654,0.1255,0.1338,0.1355,0.4985
2015/11/17,中国石油,0.052,0.0444,0.0587,0.0653,0.1249,0.1339,0.1351,0.4983
2015/11/18,中国石油,0.0549,0.0447,0.0586,0.063,0.1246,0.134,0.1347,0.4981
2015/11/19,中国石油,0.0476,0.0455,0.0577,0.0614,0.1243,0.1342,0.1343,0.4979
2015/11/20,中国石油,0.0309,0.0436,0.0566,0.0604,0.1236,0.1342,0.1338,0.4976
2015/11/23,中国石油,0.037,0.0445,0.0536,0.0597,0.123,0.1343,0.1334,0.4974
2015/11/24,中国石油,0.0286,0.0398,0.0525,0.0576,0.1223,0.1343,0.1329,0.4971
2015/11/25,中国石油,0.0372,0.0363,0.0518,0.056,0.1213,0.1343,0.1325,0.4969
2015/11/26,中国石油,0.037,0.0341,0.0508,0.0546,0.1203,0.1343,0.132,0.4967
2015/11/27,中国石油,0.0593,0.0398,0.0517,0.0541,0.1192,0.1343,0.1317,0.4964
2015/11/30,中国石油,0.0377,0.0399,0.0523,0.053,0.1175,0.1339,0.1313,0.4962
2015/12/1,中国石油,0.0251,0.0392,0.051,0.0512,0.1167,0.1336,0.1308,0.496
2015/12/2,中国石油,0.0468,0.0412,0.0511,0.0503,0.1161,0.1333,0.1304,0.4957
2015/12/3,中国石油,0.0531,0.0444,0.0525,0.0504,0.1157,0.1329,0.1301,0.4955
2015/12/4,中国石油,0.0453,0.0416,0.0522,0.0503,0.1148,0.132,0.1297,0.4953
2015/12/7,中国石油,0.0201,0.0381,0.0456,0.0496,0.1133,0.1304,0.1292,0.495
2015/12/8,中国石油,0.0309,0.0392,0.0449,0.0493,0.1114,0.1293,0.1288,0.4948
2015/12/9,中国石油,0.0252,0.0349,0.0416,0.0482,0.11,0.1285,0.1283,0.4946
2015/12/10,中国石油,0.0214,0.0286,0.0391,0.0475,0.109,0.128,0.1278,0.4943
2015/12/11,中国石油,0.0209,0.0237,0.0376,0.0473,0.1083,0.1277,0.1274,0.4941
2015/12/14,中国石油,0.0286,0.0254,0.0368,0.047,0.1075,0.1275,0.127,0.4938
2015/12/15,中国石油,0.0192,0.0231,0.036,0.0464,0.1065,0.1272,0.1265,0.4936
2015/12/16,中国石油,0.0428,0.0266,0.0364,0.046,0.1059,0.1269,0.1261,0.4934
2015/12/17,中国石油,0.0464,0.0316,0.0362,0.0459,0.1054,0.1264,0.1258,0.4931
2015/12/18,中国石油,0.0362,0.0346,0.0353,0.046,0.1049,0.126,0.1254,0.4929
2015/12/21,中国石油,0.0455,0.038,0.0354,0.0462,0.1042,0.1255,0.1251,0.4927
2015/12/22,中国石油,0.0315,0.0405,0.0353,0.0461,0.1036,0.1248,0.1247,0.4925
2015/12/23,中国石油,0.0531,0.0425,0.036,0.0464,0.1032,0.1245,0.1244,0.4922
2015/12/24,中国石油,0.036,0.0404,0.0363,0.0466,0.1026,0.1243,0.124,0.492
2015/12/25,中国石油,0.0198,0.0372,0.0355,0.046,0.1019,0.124,0.1236,0.4918
2015/12/28,中国石油,0.0343,0.0349,0.0343,0.046,0.101,0.1237,0.1232,0.4915
2015/12/29,中国石油,0.0198,0.0326,0.0336,0.0459,0.0997,0.123,0.1228,0.4913
2015/12/30,中国石油,0.0177,0.0255,0.0327,0.0459,0.0986,0.1226,0.1223,0.491
2015/12/31,中国石油,0.0167,0.0217,0.032,0.0454,0.098,0.1219,0.1219,0.4908
2016/1/4,中国石油,0.0295,0.0209,0.0298,0.0451,0.0943,0.1215,0.0295,0.4906
2016/1/5,中国石油,0.0392,0.0258,0.0302,0.045,0.0939,0.1207,0.0343,0.4903
2016/1/6,中国石油,0.0464,0.0329,0.031,0.0451,0.0904,0.12,0.0383,0.4901
2016/1/7,中国石油,0.0129,0.032,0.0306,0.0446,0.0869,0.1192,0.032,0.4899
2016/1/8,中国石油,0.0462,0.0348,0.0313,0.0447,0.0829,0.1183,0.0348,0.4897
2016/1/11,中国石油,0.0346,0.0359,0.0328,0.0446,0.0792,0.1177,0.0348,0.4894
2016/1/12,中国石油,0.0291,0.0338,0.0326,0.0441,0.0788,0.1173,0.034,0.4892
2016/1/13,中国石油,0.0268,0.0299,0.0324,0.0439,0.0773,0.1171,0.0331,0.489
2016/1/14,中国石油,0.0293,0.0332,0.0324,0.0436,0.0762,0.1168,0.0327,0.4887
2016/1/15,中国石油,0.0323,0.0304,0.033,0.0432,0.0737,0.1163,0.0326,0.4885
2016/1/18,中国石油,0.0237,,,0.0237,0.0237,0.0237,0.0237,0.0237
2016/1/19,中国石油,0.0265,0.0277,0.031,0.0417,0.0693,0.1148,0.0314,0.488
2016/1/20,中国石油,0.0289,0.0281,0.0309,0.0412,0.0668,0.1143,0.0312,0.4878
2016/1/21,中国石油,0.0207,0.0264,0.0298,0.0398,0.0651,0.1135,0.0304,0.4876
2016/1/22,中国石油,0.0177,0.0235,0.0291,0.0393,0.063,0.113,0.0296,0.4873
2016/1/25,中国石油,0.0216,0.0231,0.0277,0.0389,0.0595,0.1123,0.0291,0.4871
2016/1/26,中国石油,0.0297,0.0237,0.0278,0.0384,0.0593,0.1118,0.0291,0.4869
2016/1/27,中国石油,0.0459,0.0271,0.0286,0.0385,0.0576,0.1113,0.0301,0.4867
2016/1/28,中国石油,0.0701,0.037,0.0302,0.0388,0.0561,0.1112,0.0322,0.4864
2016/1/29,中国石油,0.0465,0.0428,0.0315,0.039,0.055,0.1109,0.0329,0.4862
2016/2/1,中国石油,0.0295,0.0443,0.0327,0.0388,0.0532,0.1107,0.0327,0.486
2016/2/2,中国石油,0.0266,0.0437,0.0324,0.0385,0.053,0.1105,0.0324,0.4858
2016/2/3,中国石油,0.0231,0.0392,0.032,0.0385,0.0523,0.1101,0.032,0.4855
2016/2/4,中国石油,0.0228,0.0297,0.0317,0.0381,0.0517,0.1098,0.0317,0.4853
2016/2/5,中国石油,0.0166,0.0237,0.0308,0.0364,0.0512,0.1095,0.0311,0.4851
2016/2/15,中国石油,0.0133,0.0133,0.029,0.033,0.0492,0.1104,0.0304,0.4848
2016/2/16,中国石油,0.0277,0.0205,0.0289,0.0329,0.0491,0.1102,0.0303,0.4846
2016/2/17,中国石油,0.0467,0.0292,0.0299,0.0328,0.049,0.1102,0.0309,0.4844
2016/2/18,中国石油,0.0409,0.0321,0.0308,0.0326,0.0477,0.1099,0.0312,0.4842
2016/2/19,中国石油,0.0186,0.0294,0.0304,0.0321,0.0466,0.1096,0.0308,0.4839
2016/2/22,中国石油,0.0265,0.0321,0.0316,0.032,0.0458,0.1092,0.0306,0.4837
2016/2/23,中国石油,0.0246,0.0315,0.0312,0.0318,0.0457,0.1089,0.0305,0.4835
2016/2/24,中国石油,0.0223,0.0266,0.0307,0.0317,0.0446,0.1085,0.0302,0.4832
2016/2/25,中国石油,0.0428,0.0269,0.0319,0.0318,0.0438,0.1082,0.0306,0.483
2016/2/26,中国石油,0.0396,0.0311,0.0324,0.0319,0.0432,0.1079,0.0308,0.4828
2016/2/29,中国石油,0.0404,0.0339,0.0289,0.0316,0.0422,0.1076,0.0311,0.4826
2016/3/1,中国石油,0.021,0.0332,0.0283,0.0314,0.0412,0.1072,0.0308,0.4824
2016/3/2,中国石油,0.0439,0.0376,0.0294,0.0313,0.0408,0.1071,0.0312,0.4821
2016/3/3,中国石油,0.0332,0.0356,0.0301,0.031,0.0407,0.1067,0.0312,0.4819
2016/3/4,中国石油,0.0849,0.0447,0.0339,0.0317,0.0411,0.1068,0.0326,0.4817
2016/3/7,中国石油,0.0309,0.0428,0.0348,0.0319,0.0408,0.1069,0.0325,0.4815
2016/3/8,中国石油,0.0332,0.0452,0.0347,0.0319,0.0407,0.1066,0.0325,0.4813
2016/3/9,中国石油,0.0451,0.0455,0.0353,0.0322,0.0403,0.1065,0.0328,0.4811
2016/3/10,中国石油,0.0201,0.0428,0.0345,0.0322,0.0399,0.1064,0.0325,0.4808
2016/3/11,中国石油,0.0183,0.0295,0.0337,0.0322,0.0398,0.1062,0.0322,0.4806
2016/3/14,中国石油,0.0247,0.0283,0.0333,0.0321,0.0396,0.1061,0.0321,0.4804
2016/3/15,中国石油,0.0245,0.0265,0.0338,0.0322,0.0394,0.1057,0.0319,0.4802
2016/3/16,中国石油,0.0509,0.0277,0.0349,0.0323,0.0392,0.1056,0.0323,0.4799
2016/3/17,中国石油,0.0231,0.0283,0.0338,0.0319,0.039,0.105,0.0321,0.4797
2016/3/18,中国石油,0.0447,0.0336,0.034,0.0321,0.0391,0.1045,0.0324,0.4795
2016/3/21,中国石油,0.0546,0.0396,0.0357,0.0322,0.0393,0.104,0.0328,0.4793
2016/3/22,中国石油,0.0296,0.0406,0.0358,0.0322,0.0392,0.1037,0.0327,0.4791
2016/3/23,中国石油,0.0193,0.0343,0.0356,0.0316,0.0391,0.1032,0.0325,0.4788
2016/3/24,中国石油,0.026,0.0349,0.0358,0.0315,0.0391,0.1028,0.0324,0.4786
2016/3/25,中国石油,0.0208,0.0301,0.0347,0.0315,0.0388,0.1025,0.0322,0.4784
2016/3/28,中国石油,0.024,0.0239,0.034,0.0313,0.0387,0.1014,0.032,0.4782
2016/3/29,中国石油,0.0288,0.0238,0.0334,0.0315,0.0387,0.1011,0.032,0.4779
2016/3/30,中国石油,0.0493,0.0298,0.0341,0.032,0.039,0.1007,0.0323,0.4777
2016/3/31,中国石油,0.0288,0.0303,0.0339,0.0322,0.0389,0.1001,0.0322,0.4775
2016/4/1,中国石油,0.0355,0.0333,0.0345,0.0322,0.0389,0.0998,0.0322,0.4773
2016/4/5,中国石油,0.0305,0.036,0.0316,0.0321,0.0388,0.0994,0.0322,0.4771
2016/4/6,中国石油,0.0519,0.0367,0.0325,0.0322,0.0389,0.0992,0.0325,0.4769
2016/4/7,中国石油,0.0299,0.0369,0.0324,0.0325,0.0388,0.0984,0.0325,0.4767
2016/4/8,中国石油,0.0238,0.034,0.032,0.0321,0.0387,0.0973,0.0324,0.4764
2016/4/11,中国石油,0.0318,0.0336,0.0326,0.0321,0.0387,0.0964,0.0323,0.4762
2016/4/12,中国石油,0.0223,0.0319,0.0321,0.032,0.0383,0.0961,0.0322,0.476
2016/4/13,中国石油,0.053,0.0322,0.0331,0.0324,0.0385,0.0956,0.0325,0.4758
2016/4/14,中国石油,0.0249,0.0312,0.0331,0.0324,0.0382,0.0951,0.0324,0.4756
2016/4/15,中国石油,0.015,0.0294,0.0327,0.0321,0.0379,0.0944,0.0321,0.4753
2016/4/18,中国石油,0.0212,0.0273,0.031,0.032,0.0374,0.0924,0.032,0.4751
2016/4/19,中国石油,0.017,0.0262,0.0304,0.0319,0.037,0.0921,0.0318,0.4749
2016/4/20,中国石油,0.0393,0.0235,0.0308,0.032,0.0369,0.0911,0.0319,0.4747
2016/4/21,中国石油,0.0223,0.023,0.0293,0.0321,0.0361,0.0906,0.0317,0.4745
2016/4/22,中国石油,0.0155,0.0231,0.0287,0.032,0.0358,0.0899,0.0315,0.4742
2016/4/25,中国石油,0.0126,0.0213,0.0289,0.0319,0.0355,0.088,0.0313,0.474
2016/4/26,中国石油,0.0112,0.0202,0.028,0.0316,0.0352,0.0876,0.031,0.4738
2016/4/27,中国石油,0.0128,0.0149,0.0273,0.031,0.0349,0.0861,0.0308,0.4736
2016/4/28,中国石油,0.0137,0.0132,0.0269,0.03,0.0346,0.084,0.0306,0.4733
2016/4/29,中国石油,0.0231,0.0147,0.0266,0.0296,0.0345,0.0832,0.0305,0.4731
